Iteration;NPV;Launched;ExecutionPath
4978;-68,78885468;0;1
4979;130,3678466;1;0
4980;-59,38831757;0;1
4981;68,78809364;1;0
4982;-57,92846727;0;1
4983;-23,10355288;0;5
4984;-22,63545809;0;5
4985;-59,12784185;0;1
4986;-59,51797058;0;1
4987;176,0998158;1;0
4988;-57,77186664;0;1
4989;-58,42633607;0;1
4990;-2,995920231;0;2
4991;-59,83831907;0;1
4992;-60,52990268;0;1
4993;317,9471113;1;4
4994;149,0148113;1;0
4995;426,2960729;1;4
4996;-60,64288375;0;1
4997;244,2299561;1;0
4998;60,43798589;1;0
4999;-57,81572017;0;1
5000;208,755132;1;0
5001;169,7966457;1;0
5002;-57,62104636;0;1
5003;343,5272681;1;4
5004;134,9918746;1;0
5005;-3,077412872;0;2
5006;461,7197433;1;4
5007;338,6960466;1;0
5008;-21,06738314;0;5
5009;227,8749771;1;0
5010;-60,2538652;0;1
5011;-19,39366924;0;5
5012;615,7200055;1;0
5013;111,3327473;1;0
5014;-63,43298969;0;1
5015;-18,9157531;0;5
5016;135,1695378;1;0
5017;-62,3261165;0;1
5018;83,20650773;1;0
5019;-22,338484;0;5
5020;-58,50602823;0;1
5021;-20,88805952;0;5
5022;-60,68241803;0;1
5023;163,5473707;1;0
5024;-63,36363987;0;1
5025;197,5789155;1;0
5026;-59,53616989;0;1
5027;355,2856375;1;4
5028;109,8321877;1;0
5029;-60,28440999;0;1
5030;-23,15112378;0;5
5031;-55,58626306;0;1
5032;223,2189385;1;0
5033;246,1150788;1;0
5034;-2,830174894;0;2
5035;-59,76802729;0;1
5036;-18,92056819;0;5
5037;378,5484736;1;4
5038;-3,196337447;0;2
5039;-61,4624597;0;1
5040;-21,21514781;0;5
5041;266,9821067;1;0
5042;657,3814901;1;4
5043;-60,25343008;0;1
5044;179,0446935;1;0
5045;-21,21410218;0;9
5046;231,0784655;1;0
5047;77,72631765;1;0
5048;315,7437276;1;4
5049;-64,2204728;0;1
5050;-60,3312537;0;1
5051;-58,38264066;0;1
5052;-62,4687336;0;1
5053;-61,80436065;0;1
5054;-61,73089188;0;1
5055;-2,81067059;0;2
5056;-59,40284292;0;1
5057;-2,868431979;0;2
5058;-58,88747485;0;1
5059;188,3138245;1;0
5060;309,2201253;1;8
5061;273,7639377;1;0
5062;-53,7049747;0;1
5063;-21,99927362;0;5
5064;-58,15761898;0;1
5065;-55,55685798;0;1
5066;-61,8185965;0;1
5067;-3,109643242;0;2
5068;-2,804752002;0;2
5069;-3,270260665;0;2
5070;240,7258849;1;0
5071;-56,76490152;0;1
5072;-59,50839163;0;1
5073;-22,40340623;0;5
5074;-22,96167657;0;5
5075;-63,5773412;0;1
5076;-66,2789048;0;1
5077;-3,140203551;0;2
5078;301,5453979;1;0
5079;-57,22198484;0;1
5080;80,98140833;1;0
5081;-59,08402663;0;1
5082;438,867705;1;4
5083;-57,07653998;0;1
5084;-57,12737522;0;1
5085;312,6211924;1;4
5086;-66,34539274;0;1
5087;304,6881195;1;0
5088;-58,01098054;0;1
5089;-60,79599005;0;3
5090;-57,86592684;0;1
5091;-60,52012914;0;1
5092;-57,39857796;0;1
5093;-59,14130306;0;1
5094;18,7625661;1;0
5095;-22,82067418;0;5
5096;-22,88552035;0;5
5097;-19,32717962;0;5
5098;219,6211532;1;0
5099;535,340693;1;4
5100;-2,968874083;0;2
5101;-2,729842269;0;2
5102;-22,45922215;0;5
5103;135,1709369;1;0
5104;-58,24157221;0;1
5105;-59,67297753;0;1
5106;-58,53475948;0;1
5107;-2,874993052;0;2
5108;-62,75173371;0;1
5109;270,0343027;1;0
5110;-62,09065727;0;1
5111;449,1743826;1;4
5112;154,0839118;1;0
5113;385,5451427;1;0
5114;63,65733984;1;0
5115;-60,27962865;0;1
5116;-63,71558888;0;1
5117;719,7889032;1;0
5118;-61,82023123;0;1
5119;-63,55629722;0;3
5120;-60,96294038;0;1
5121;-49,38859384;0;1
5122;-3,022368911;0;2
5123;-18,6362468;0;5
5124;-55,65779684;0;3
5125;-22,28473518;0;6
5126;-59,15105289;0;1
5127;285,3766814;1;0
5128;242,3358234;1;0
5129;-60,94826357;0;1
5130;278,5864416;1;0
5131;-22,13621735;0;5
5132;-60,30572408;0;1
5133;-56,37115084;0;1
5134;-23,34583364;0;7
5135;-60,21151865;0;1
5136;-3,160205512;0;2
5137;-59,85110959;0;1
5138;259,515429;1;0
5139;-59,35638675;0;3
5140;-21,64561407;0;5
5141;-2,909657752;0;2
5142;-2,949101509;0;2
5143;-62,66584175;0;1
5144;308,827424;1;0
5145;-55,01108463;0;1
5146;166,0542193;1;0
5147;-3,078156084;0;2
5148;-19,5769811;0;5
5149;-67,04679681;0;1
5150;-61,2280231;0;1
5151;168,2158486;1;0
5152;-2,958910018;0;2
5153;-19,78479585;0;5
5154;475,9159127;1;0
5155;-55,41058148;0;1
5156;341,9054379;1;0
5157;150,7740649;1;0
5158;-2,861750992;0;2
5159;-63,48956005;0;1
5160;-24,05862555;0;5
5161;-62,58892894;0;1
5162;-2,90493299;0;2
5163;408,0471299;1;0
5164;-63,04412335;0;1
5165;-2,97422104;0;2
5166;226,2541436;1;0
5167;-64,68173768;0;1
5168;-3,251944372;0;2
5169;-58,30439056;0;1
5170;-60,72181549;0;1
5171;-67,5711733;0;1
5172;-64,83986526;0;1
5173;-2,973129396;0;2
5174;-57,08267874;0;1
5175;-57,81969183;0;1
5176;-62,61896809;0;1
5177;251,8454711;1;0
5178;-58,59768318;0;1
5179;-3,156613359;0;2
5180;-3,140061017;0;2
5181;-62,65559952;0;3
5182;-59,71653569;0;1
5183;-2,971231282;0;2
5184;227,0763397;1;0
5185;241,6470848;1;0
5186;225,6280665;1;0
5187;-59,66687704;0;1
5188;-61,212629;0;1
5189;-2,828621129;0;2
5190;658,8318177;1;0
5191;-50,91343354;0;1
5192;-24,04913315;0;5
5193;-21,08080527;0;5
5194;-58,74294852;0;1
5195;-18,31453901;0;5
5196;-59,39522741;0;1
5197;452,4085957;1;4
5198;-63,33802611;0;1
5199;493,8295775;1;4
5200;243,0973172;1;0
5201;-24,48896452;0;5
5202;264,18599;1;0
5203;-2,722292062;0;2
5204;-61,19842877;0;1
5205;-3,024579952;0;2
5206;-62,73251737;0;3
5207;-60,79991922;0;1
5208;418,4718995;1;4
5209;-2,899100439;0;2
5210;-63,34825677;0;1
5211;-62,89606887;0;1
5212;389,2418943;1;4
5213;-19,91485313;0;5
5214;-55,71743825;0;1
5215;-61,81939257;0;1
5216;318,9641194;1;4
5217;-66,41851343;0;1
5218;-59,98901709;0;1
5219;385,4995126;1;4
5220;562,8427664;1;0
5221;278,8350022;1;0
5222;-59,5480399;0;1
5223;-59,12971297;0;1
5224;-59,44936081;0;1
5225;-60,12814351;0;1
5226;-60,68940916;0;1
5227;-59,14552068;0;1
5228;-58,06962763;0;1
5229;284,7151396;1;4
5230;-23,00767639;0;5
5231;-56,5647046;0;1
5232;338,4388358;1;0
5233;121,8694412;1;0
5234;-58,25414467;0;1
5235;394,3219609;1;0
5236;-2,956713579;0;2
5237;157,7612765;1;0
5238;134,4633615;1;0
5239;-64,70102272;0;1
5240;-62,12665871;0;3
5241;-2,794899706;0;2
5242;-61,08151009;0;1
5243;425,1781241;1;0
5244;-56,94185115;0;1
5245;70,3016243;1;0
5246;530,8851116;1;4
5247;-59,07121106;0;1
5248;-61,42730416;0;1
5249;-57,5170983;0;1
5250;-50,94783086;0;1
5251;-2,89962712;0;2
5252;-2,898252167;0;2
5253;-64,59516648;0;1
5254;525,3579758;1;0
5255;-59,70408811;0;3
5256;-2,852682759;0;2
5257;-52,89367869;0;1
5258;80,51176747;1;0
5259;-70,42740647;0;3
5260;-55,5279126;0;1
5261;523,8359686;1;4
5262;-59,85147427;0;1
5263;351,0889839;1;0
5264;-58,67341377;0;1
5265;190,6495604;1;0
5266;-56,22698861;0;1
5267;-59,90572281;0;1
5268;-3,118706651;0;2
5269;-2,87199968;0;2
5270;-65,38046129;0;1
5271;339,5074436;1;0
5272;-62,27953839;0;1
5273;196,9538128;1;0
5274;-23,20984276;0;5
5275;-58,58649555;0;1
5276;-59,187472;0;1
5277;-3,192946679;0;2
5278;-62,37091296;0;1
5279;474,6482583;1;0
5280;-56,22440817;0;1
5281;484,3416828;1;0
5282;291,1037393;1;0
5283;-60,15394244;0;1
5284;217,7684458;1;0
5285;-62,41210383;0;1
5286;-56,62924133;0;1
5287;-17,88292406;0;5
5288;593,2311949;1;0
5289;390,4365808;1;0
5290;427,5679617;1;0
5291;-3,004540923;0;2
5292;-58,75245656;0;1
5293;-2,873919042;0;2
5294;-21,36994477;0;5
5295;463,0403781;1;4
5296;-22,41373004;0;5
5297;652,0569081;1;0
5298;274,1590781;1;4
5299;308,5410278;1;0
5300;-3,093308143;0;2
5301;-2,782817072;0;2
5302;166,8837389;1;0
5303;-59,82070447;0;1
5304;-54,93325247;0;1
5305;421,8207029;1;4
5306;-52,90024416;0;1
5307;-63,14057427;0;1
5308;-68,7940785;0;3
5309;-70,73733494;0;3
5310;272,4156383;1;0
5311;-20,59731322;0;5
5312;-22,25069903;0;5
5313;-3,035636111;0;2
5314;102,3506735;1;0
5315;-22,60880397;0;5
5316;681,1234528;1;0
5317;-64,31188667;0;3
5318;-58,72999447;0;3
5319;-61,76151178;0;1
5320;-3,248309535;0;2
5321;204,5601537;1;0
5322;-56,43576003;0;1
5323;589,4057335;1;4
5324;287,6104825;1;4
5325;127,8233228;1;0
5326;-59,81137026;0;1
5327;-57,59737006;0;1
5328;-60,66888355;0;1
5329;-55,72410876;0;1
5330;-60,88901017;0;1
5331;-63,1596833;0;1
5332;499,6123093;1;4
5333;436,4741781;1;0
5334;-2,789915249;0;2
5335;-20,33378791;0;5
5336;-3,179761333;0;2
5337;-2,67106651;0;2
5338;-61,62098995;0;1
5339;364,1259529;1;0
5340;-49,92018064;0;1
5341;-2,869805692;0;2
5342;-2,735175259;0;2
5343;143,2153;1;0
5344;-58,43065721;0;1
5345;-2,654608406;0;2
5346;-2,836899312;0;2
5347;-65,2194356;0;1
5348;-58,80485174;0;1
5349;-57,50292644;0;1
5350;-55,22259737;0;1
5351;781,1579324;1;0
5352;251,8345539;1;0
5353;198,7940431;1;0
5354;-62,40759061;0;3
5355;-60,50165379;0;1
5356;273,264944;1;0
5357;202,46256;1;4
5358;404,3142721;1;0
5359;-2,927308074;0;2
5360;-61,96280488;0;1
5361;84,24409259;1;0
5362;-22,19191112;0;5
5363;-60,71326939;0;1
5364;-2,822059493;0;2
5365;-24,02289461;0;6
5366;-2,898380597;0;2
5367;-2,893669311;0;2
5368;-55,0785573;0;1
5369;312,5370713;1;0
5370;-66,02804588;0;1
5371;-66,82565997;0;1
5372;-57,13222853;0;1
5373;194,9066439;1;0
5374;-64,3908228;0;1
5375;-61,42359731;0;3
5376;-64,76260661;0;1
5377;34,10898272;1;0
5378;301,942306;1;4
5379;-22,15993876;0;5
5380;-21,65503059;0;7
5381;348,2409101;1;4
5382;-59,14434386;0;1
5383;-61,05262231;0;1
5384;-59,95116057;0;1
5385;728,9094422;1;0
5386;710,3299768;1;0
5387;-23,11735434;0;5
5388;-61,69711844;0;1
5389;527,113018;1;0
5390;79,82681082;1;0
5391;-2,909590712;0;2
5392;-58,32172486;0;1
5393;-2,963971246;0;2
5394;331,4986489;1;0
5395;235,7606153;1;0
5396;-3,17696767;0;2
5397;-21,97361741;0;5
5398;-2,918244956;0;2
5399;-21,94558558;0;5
5400;235,6963094;1;0
5401;-60,49737452;0;1
5402;-2,925165613;0;2
5403;201,9169535;1;0
5404;-56,38228796;0;3
5405;-2,874968261;0;2
5406;-2,945331635;0;2
5407;-59,78244844;0;1
5408;-60,36257155;0;1
5409;-23,76555626;0;5
5410;-59,12616376;0;3
5411;-60,57524726;0;1
5412;188,6649159;1;0
5413;-21,75616284;0;5
5414;-63,1489421;0;1
5415;-56,31093861;0;1
5416;402,4575046;1;0
5417;-64,4355246;0;1
5418;-57,06924584;0;1
5419;212,5814314;1;0
5420;-65,78114005;0;1
5421;-2,910266538;0;2
5422;95,0940784;1;0
5423;343,5615631;1;0
5424;1429,150454;1;0
5425;256,4943447;1;0
5426;191,7909962;1;0
5427;483,3789168;1;0
5428;-21,25442522;0;5
5429;379,1524445;1;4
5430;156,1073244;1;0
5431;-22,00253585;0;5
5432;-59,94186599;0;1
5433;-63,99595085;0;1
5434;-58,5664265;0;1
5435;-2,833443889;0;2
5436;-62,99120703;0;3
5437;349,7800074;1;4
5438;-64,14461835;0;1
5439;75,67872318;1;0
5440;-63,15472817;0;1
5441;-59,70609279;0;1
5442;-54,18835622;0;1
5443;206,0790138;1;0
5444;-58,19477751;0;1
5445;467,9429305;1;4
5446;-2,917649332;0;2
5447;-60,68998887;0;1
5448;684,7710212;1;4
5449;-58,82315136;0;1
5450;-60,81156169;0;1
5451;374,1163289;1;4
5452;-62,07313399;0;1
5453;-2,992565464;0;2
5454;-3,135069916;0;2
5455;-55,65696873;0;1
5456;-61,5298225;0;1
5457;-19,90903248;0;5
5458;-57,82652282;0;1
5459;-2,9114173;0;2
5460;-58,51465737;0;1
5461;-21,13829744;0;5
5462;185,7488897;1;0
5463;-24,61803113;0;7
5464;-59,83516819;0;1
5465;-60,88508376;0;1
5466;268,6062123;1;0
5467;262,7465275;1;0
5468;-59,23331248;0;1
5469;-58,88347095;0;1
5470;-20,39038288;0;5
5471;-2,997669157;0;2
5472;140,3449491;1;0
5473;-19,05119982;0;5
5474;-57,49141238;0;1
5475;-3,01957911;0;2
5476;-2,82164068;0;2
5477;-66,84059431;0;1
5478;227,7386905;1;0
5479;-60,07241344;0;1
5480;174,0627007;1;0
5481;-2,939918191;0;2
5482;288,6443581;1;8
5483;-2,968244975;0;2
5484;251,0756328;1;0
5485;-21,36794363;0;7
5486;-59,52216392;0;1
5487;252,6521491;1;0
5488;-61,87106331;0;1
5489;-61,89823411;0;1
5490;-22,26837664;0;6
5491;-58,35409507;0;1
5492;-55,57999401;0;1
5493;604,6853012;1;4
5494;-57,04225759;0;1
5495;-60,11962601;0;1
5496;-63,4680556;0;1
5497;-54,33987369;0;1
5498;378,8321417;1;8
5499;226,8562389;1;0
5500;-59,10288261;0;1
5501;-59,38509365;0;1
5502;59,1949124;1;0
5503;-2,842292455;0;2
5504;-57,23485816;0;3
5505;-19,89681099;0;5
5506;-2,956449488;0;2
5507;488,0978452;1;0
5508;-56,29954942;0;1
5509;-21,48928335;0;5
5510;-57,5756776;0;1
5511;-22,53746793;0;7
5512;-3,026783582;0;2
5513;-61,20934264;0;1
5514;-2,73440112;0;2
5515;304,257965;1;4
5516;-2,909964369;0;2
5517;37,58853788;1;0
5518;-58,13563689;0;1
5519;447,0762253;1;0
5520;-61,06802703;0;1
5521;-57,59000957;0;1
5522;-58,93080452;0;1
5523;-60,49737941;0;3
5524;-57,69209768;0;1
5525;-66,30619014;0;1
5526;-60,75576997;0;1
5527;198,6779264;1;0
5528;305,2241878;1;0
5529;150,4285355;1;0
5530;-65,16964698;0;1
5531;284,4698099;1;0
5532;371,1856641;1;0
5533;139,6484314;1;0
5534;-22,80368539;0;5
5535;-20,41467581;0;5
5536;-60,64294422;0;1
5537;-21,63700087;0;5
5538;-21,10417222;0;5
5539;-2,89451122;0;2
5540;-61,76725686;0;1
5541;-2,86522925;0;2
5542;-59,98532922;0;3
5543;524,1281348;1;4
5544;37,29000316;1;0
5545;126,5155614;1;0
5546;-58,7538493;0;1
5547;-2,799093938;0;2
5548;-25,27271557;0;5
5549;-61,24815943;0;1
5550;-59,0851238;0;1
5551;-59,79786756;0;1
5552;-2,884600694;0;2
5553;-58,77142542;0;1
5554;-59,03050233;0;1
5555;-24,10689299;0;9
5556;428,3323136;1;4
5557;-60,58713658;0;1
5558;-19,58696891;0;5
5559;-2,700595175;0;2
5560;129,8538947;1;0
5561;334,376168;1;4
5562;381,5131982;1;4
5563;-59,86010721;0;1
5564;-55,23384517;0;1
5565;48,90875763;1;0
5566;-2,88320741;0;2
5567;64,27805363;1;0
5568;-64,50469566;0;1
5569;-3,150135532;0;2
5570;-59,60447225;0;1
5571;-57,19145079;0;1
5572;-19,88980351;0;5
5573;249,9820342;1;0
5574;-64,08915507;0;1
5575;408,5926364;1;0
5576;-24,24086936;0;5
5577;-60,44649234;0;1
5578;-21,99428833;0;6
5579;-2,899980843;0;2
5580;-59,4785861;0;1
5581;-64,91409634;0;1
5582;813,6113352;1;0
5583;284,268311;1;0
5584;559,6885184;1;0
5585;322,7106881;1;0
5586;194,0924086;1;0
5587;-2,750488801;0;2
5588;-55,98783034;0;1
5589;-53,24193646;0;1
5590;83,55098849;1;0
5591;-62,23779613;0;1
5592;-56,82846355;0;1
5593;-58,97904557;0;1
5594;453,0260624;1;0
5595;-2,936481951;0;2
5596;-3,489839669;1;0
5597;-61,31167455;0;1
5598;68,07145412;1;0
5599;-56,59734481;0;1
5600;-22,31478347;0;5
5601;344,9047005;1;4
5602;294,6782148;1;0
5603;-23,42840653;0;5
5604;303,125439;1;4
5605;-3,038801278;0;2
5606;-62,72449875;0;1
5607;243,6042159;1;0
5608;-2,759998197;0;2
5609;-19,62894388;0;5
5610;-2,922591108;0;2
5611;791,7039239;1;0
5612;-2,98654874;0;2
5613;-58,1198709;0;1
5614;-62,02488187;0;1
5615;-60,22636686;0;1
5616;-61,7806927;0;1
5617;243,9988355;1;0
5618;-19,90791713;0;5
5619;-63,00090785;0;1
5620;-57,41948662;0;1
5621;338,570214;1;4
5622;358,1593263;1;0
5623;-2,827043328;0;2
5624;-2,873732516;0;2
5625;-62,84639494;0;1
5626;-25,25716377;0;9
5627;-58,02896843;0;1
5628;-59,69397716;0;1
5629;-21,1261641;0;5
5630;-58,03288369;0;1
5631;-62,09711947;0;1
5632;-2,934582955;0;2
5633;163,6722077;1;0
5634;-60,84864825;0;1
5635;-3,022891544;0;2
5636;-69,61444832;0;1
5637;-2,9141388;0;2
5638;-22,68045779;0;6
5639;-58,04346948;0;1
5640;-63,63049474;0;1
5641;-2,851780352;0;2
5642;-2,968288344;0;2
5643;-21,22430261;0;5
5644;-58,00473446;0;1
5645;191,7074347;1;0
5646;-20,9789336;0;5
5647;-22,43742025;0;5
5648;-56,99508177;0;1
5649;359,9590716;1;4
5650;-2,867036438;0;2
5651;-63,1290988;0;1
5652;257,2457634;1;0
5653;333,257746;1;0
5654;315,7132584;1;0
5655;-2,809124333;0;2
5656;-57,22235823;0;1
5657;-61,85469256;0;1
5658;-61,09275557;0;1
5659;-65,1093806;0;1
5660;-2,959142;0;2
5661;-58,67845176;0;3
5662;221,1966315;1;0
5663;-2,741869248;0;2
5664;361,3820214;1;4
5665;-20,24028586;0;5
5666;-2,888280367;0;2
5667;-65,90503054;0;3
5668;-57,39892405;0;1
5669;114,3669227;1;0
5670;550,2256574;1;0
5671;383,1548356;1;4
5672;-66,33666979;0;1
5673;-63,69915798;0;1
5674;373,5817488;1;4
5675;287,4050996;1;4
5676;-2,857006685;0;2
5677;24,95732419;1;0
5678;-60,76842874;0;1
5679;200,6671402;1;0
5680;402,1104096;1;4
5681;-22,72803383;0;5
5682;-21,58168729;0;5
5683;100,5916322;1;0
5684;-63,99240608;0;1
5685;-57,96599228;0;3
5686;-2,90872512;0;2
5687;602,8595947;1;0
5688;-70,92871154;0;1
5689;-59,96952001;0;1
5690;-64,49260469;0;1
5691;-60,74332433;0;1
5692;-2,731205643;0;2
5693;-2,902947221;0;2
5694;195,5764492;1;0
5695;-58,32806634;0;1
5696;-60,85838291;0;1
5697;-63,89599082;0;1
5698;-58,31637933;0;1
5699;-3,182121524;0;2
5700;111,6574672;1;0
5701;-60,17961643;0;1
5702;253,6681494;1;4
5703;-59,60544324;0;1
5704;98,11362675;1;0
5705;-59,6705556;0;1
5706;-3,126722228;0;2
5707;-2,854870184;0;2
5708;-63,25515309;0;1
5709;-63,18260911;0;1
5710;320,2314657;1;0
5711;118,7207133;1;0
5712;571,5365495;1;4
5713;-63,4605393;0;1
5714;-60,19843743;0;1
5715;372,6264111;1;0
5716;314,282975;1;4
5717;-2,965443523;0;2
5718;-3,086110618;0;2
5719;359,2290088;1;4
5720;-62,51087652;0;1
5721;-57,86745529;0;1
5722;-57,64272731;0;1
5723;-62,35518376;0;1
5724;-56,53376394;0;1
5725;82,11818455;1;0
5726;-56,593131;0;1
5727;-23,04523381;0;5
5728;333,7118503;1;4
5729;-59,62336784;0;1
5730;938,2369218;1;0
5731;436,8127398;1;0
5732;367,7540271;1;0
5733;-63,51822119;0;1
5734;307,2945409;1;0
5735;-63,37839419;0;1
5736;224,8029629;1;0
5737;97,24404319;1;0
5738;176,1377708;1;0
5739;338,0879616;1;8
5740;-63,53843483;0;3
5741;-24,83020739;0;5
5742;-60,36989432;0;1
5743;109,4048667;1;0
5744;491,1400918;1;4
5745;-20,61246035;0;5
5746;-55,73191869;0;1
5747;-61,5919938;0;1
5748;-59,84822721;0;1
5749;140,5816358;1;0
5750;-64,41286435;0;1
5751;-2,986694592;0;2
5752;-20,31506593;0;5
5753;-61,20221697;0;1
5754;-23,20929447;0;5
5755;273,6112673;1;4
5756;-63,44206844;0;1
5757;-58,98409665;0;1
5758;-67,64864814;0;1
5759;-20,52128585;0;5
5760;-58,98503517;0;1
5761;-21,82200202;0;5
5762;92,47639312;1;0
5763;533,188778;1;4
5764;-60,77841116;0;1
5765;-61,19080984;0;1
5766;-2,905584385;0;2
5767;-19,73246917;0;5
5768;77,33019803;1;0
5769;-61,07412394;0;1
5770;341,3591875;1;4
5771;-58,01979397;0;1
5772;-66,27774304;0;1
5773;-2,680501978;0;2
5774;-61,32834541;0;1
5775;-2,965481238;0;2
5776;-2,994072121;0;2
5777;-59,16418554;0;1
5778;-22,12103869;0;7
5779;-60,25095496;0;1
5780;-59,80043766;0;1
5781;-66,59725644;0;3
5782;732,3982827;1;0
5783;-60,03815401;0;1
5784;-54,386879;0;1
5785;-2,885695642;0;2
5786;-54,14550099;0;1
5787;-57,80907839;0;1
5788;274,7566972;1;4
5789;477,0530963;1;4
5790;89,30720012;1;0
5791;-60,23455946;0;1
5792;-64,67351736;0;1
5793;-21,8304249;0;5
5794;223,2637057;1;4
5795;-2,750707332;0;2
5796;484,4681901;1;0
5797;-21,7256136;0;5
5798;-2,985073201;0;2
5799;376,7976027;1;4
5800;-57,94342687;0;1
5801;96,05602926;1;0
5802;-60,79769647;0;1
5803;-24,48814142;0;5
5804;432,5396886;1;0
5805;-60,7396073;0;1
5806;377,4711451;1;4
5807;54,64711575;1;0
5808;443,7397915;1;4
5809;-57,84019265;0;1
5810;-54,70963585;0;1
5811;-22,65052667;0;7
5812;-62,81091325;0;1
5813;106,260438;1;0
5814;-60,64681179;0;1
5815;234,2353636;1;0
5816;-59,4922762;0;1
5817;259,7999321;1;0
5818;254,6334765;1;0
5819;175,1640404;1;0
5820;1504,704509;1;0
5821;-20,35392043;0;5
5822;-61,30089273;0;1
5823;279,7899861;1;0
5824;-63,30495538;0;1
5825;-57,35417128;0;1
5826;-2,905742373;0;2
5827;-59,06986272;0;1
5828;282,7151601;1;0
5829;-62,27191964;0;1
5830;191,9074063;1;0
5831;-21,98100685;0;9
5832;-3,033113697;0;2
5833;-66,68518184;0;1
5834;-3,159974051;0;2
5835;-59,10890343;0;1
5836;-64,16734773;0;1
5837;170,7474791;1;0
5838;-56,99135265;0;1
5839;27,20362379;1;0
5840;-55,86163765;0;1
5841;219,6129251;1;0
5842;-64,11609946;0;1
5843;344,5424448;1;4
5844;-58,31161036;0;1
5845;-59,38928834;0;1
5846;-55,55934817;0;1
5847;477,5542657;1;0
5848;398,4381444;1;0
5849;-20,18856558;0;5
5850;-2,818340033;0;2
5851;-59,1226672;0;1
5852;-61,9757106;0;1
5853;326,3268752;1;4
5854;-65,46823021;0;1
5855;134,3080837;1;0
5856;173,299078;1;0
5857;-19,3381235;0;5
5858;-56,4956022;0;1
5859;-20,66817244;0;5
5860;-62,62375236;0;1
5861;-60,3873451;0;1
5862;-2,731929695;0;2
5863;-63,97479165;0;1
5864;421,0486883;1;4
5865;-3,022260495;0;2
5866;-64,58006569;0;1
5867;-56,78218728;0;1
5868;630,7539747;1;0
5869;251,2264829;1;0
5870;-61,69040553;0;1
5871;510,8688938;1;0
5872;-2,896990796;0;2
5873;-3,008548264;0;2
5874;-23,12908363;0;5
5875;379,0427495;1;0
5876;116,9079319;1;0
5877;-52,73668556;0;1
5878;-2,78959541;0;2
5879;302,8439845;1;4
5880;102,4350738;1;0
5881;-3,318544436;0;2
5882;-2,740772183;0;2
5883;-59,70833491;0;1
5884;-3,124133098;0;2
5885;-3,022405354;0;2
5886;-59,48460387;0;1
5887;-2,774960248;0;2
5888;288,9063911;1;0
5889;-63,65797847;0;1
5890;299,0589309;1;0
5891;-61,33995699;0;1
5892;118,9360342;1;0
5893;-62,41273929;0;1
5894;-54,50884274;0;1
5895;465,5277083;1;0
5896;-66,2189806;0;3
5897;-67,02732352;0;1
5898;251,7857444;1;0
5899;-2,841454785;0;2
5900;-61,48398956;0;3
5901;-56,87878047;0;1
5902;272,4727357;1;4
5903;-2,846019581;0;2
5904;-61,63785097;0;1
5905;-2,773341865;0;2
5906;-2,929764607;0;2
5907;-59,53850801;0;1
5908;-61,58116462;0;1
5909;-3,118747222;0;2
5910;-61,5217455;0;1
5911;-63,12774796;0;1
5912;-21,43138574;0;5
5913;-59,87369456;0;1
5914;-60,75174553;0;1
5915;-54,20365629;0;1
5916;265,7111771;1;0
5917;-21,10533318;0;5
5918;-57,80003313;0;1
5919;-50,5526923;0;1
5920;336,3781759;1;4
5921;-57,69508204;0;1
5922;-57,07021489;0;1
5923;-60,34472362;0;1
5924;157,4474978;1;0
5925;461,7410193;1;4
5926;-62,02543774;0;3
5927;-60,2759558;0;1
5928;140,4166003;1;0
5929;-54,92912579;0;1
5930;-17,72078277;0;5
5931;-21,58994439;0;5
5932;102,0392148;1;0
5933;377,6476944;1;4
5934;170,8548199;1;0
5935;-63,97272466;0;1
5936;-60,95188537;0;1
5937;-18,18352764;0;5
5938;179,7011743;1;0
5939;-2,87766395;0;2
5940;-58,47341637;0;1
5941;-20,36821359;0;5
5942;-59,63351464;0;1
5943;-58,54759525;0;1
5944;-54,83645079;0;1
5945;-21,82499572;0;5
5946;-2,998309292;0;2
5947;388,6106941;1;0
5948;-61,66401427;0;3
5949;243,2278649;1;0
5950;-54,56257202;0;1
5951;344,0032949;1;0
5952;-2,983268807;0;2
5953;62,07713799;1;0
5954;-63,61031395;0;1
5955;-58,09230201;0;1
5956;-62,9993641;0;1
5957;118,4015058;1;0
5958;278,7207377;1;4
5959;-55,89521712;0;1
5960;-3,072700085;0;2
5961;-59,81437546;0;1
5962;-63,86381183;0;1
5963;-62,50818215;0;1
5964;-59,56832879;0;1
5965;-63,72183161;0;1
5966;396,3245732;1;0
5967;-61,16771507;0;1
5968;300,3192992;1;4
5969;-2,887478405;0;2
5970;269,2128181;1;0
5971;-2,85995532;0;2
5972;199,1900252;1;0
5973;-2,906056709;0;2
5974;-53,95967156;0;1
5975;-22,56580781;0;5
5976;-60,06646959;0;1
5977;-16,63223212;0;5
5978;-59,04537616;0;1
5979;275,7772107;1;0
5980;-58,86101749;0;1
5981;266,953467;1;4
5982;-20,41264258;0;5
5983;-2,922626374;0;2
5984;-3,019873206;0;2
5985;-22,57583315;0;5
5986;394,8818852;1;0
5987;-58,15161259;0;1
5988;-2,868412177;0;2
5989;-59,77464794;0;1
5990;499,2358766;1;4
5991;594,5541693;1;0
5992;-3,096110281;0;2
5993;-56,91020009;0;1
5994;-3,232839064;0;2
5995;129,2908727;1;0
5996;306,4874444;1;4
5997;170,3514106;1;0
5998;-2,799456851;0;2
5999;-19,66471512;0;5
6000;-23,25844296;0;6
